SalesID,OrderDate,CustomerID,ProductID,RegionID,QuantitySold,SalesAmount,Profit
2417,16-Oct-15,1578,459,3656,12,608.3,605.26
2418,20-Aug-23,2123,4770,1354,12,2514.6,487.67
2420,09-Jan-15,4896,3033,3547,12,933.9,1114.41
2422,09-Nov-24,3669,1464,3037,12,5203,842.69
2435,09-Dec-24,1990,3253,1049,12,172.7,520.52
2441,31-Mar-23,1016,3896,3216,12,5254.7,600.62
2498,14-Oct-18,4567,1750,860,12,1152.8,801.24
2527,27-Dec-24,182,2755,408,12,754.6,41.5
2535,05-Apr-16,3814,1374,2543,12,4536.4,1422.04
2559,22-Nov-16,4533,3423,3130,12,177.1,832.62
2586,05-Apr-15,2685,3109,2287,12,3526.6,372.08
2590,17-Jan-19,2658,4349,3882,12,5294.3,123.51
2608,10-Dec-18,184,4029,29,12,134.2,556.78
2639,26-Jan-23,3601,521,3992,12,918.5,563.18
2655,08-Jun-22,3097,3615,1845,12,5302,707.78
2662,13-Jun-24,1028,3651,2208,12,1067,434.61
2721,08-Aug-22,4616,3843,666,12,3444.1,315.84
2724,22-Oct-17,2069,4528,3763,12,4385.7,1439.15
2744,07-Feb-21,652,4588,4530,12,390.5,413.03
2754,23-Feb-20,4350,237,3935,12,3749.9,1263.72
2767,14-Oct-22,332,1839,597,12,2516.8,952.58
2785,14-Jun-22,431,4378,3133,12,5228.3,745.76
2790,05-Jun-20,1758,1533,2194,12,3250.5,689.57
2795,21-Apr-19,242,2342,473,12,5121.6,24.68
2796,03-Mar-21,4907,4360,707,12,4136,639.87
2812,25-Sep-18,4359,250,3719,12,4197.6,974.2
2862,20-Sep-16,3115,3682,2990,12,898.7,620
2869,31-May-15,4150,1544,2632,12,1298,727.95
2896,26-Oct-16,2513,542,3110,12,3573.9,939.11
2899,11-Mar-21,3011,4670,2384,12,4032.6,1066.3
2950,18-May-17,3359,4160,4651,12,3210.9,184.8
2953,18-Mar-20,2474,2830,4902,12,5203,624.91
2969,26-Apr-19,272,400,1789,12,3225.2,874.87
3001,18-Feb-23,2901,4385,2250,12,399.3,738.82
3007,28-Dec-16,2126,1863,1726,12,4896.1,81.07
3017,06-Jun-17,823,1043,220,12,1683,230.87
3043,23-Nov-22,1176,1703,3162,12,2723.6,976.69
3072,15-Feb-17,3774,3038,3283,12,3242.8,464.64
3077,02-Dec-18,62,2635,763,12,5395.5,422.73
3092,09-Nov-23,1010,2407,1804,12,2273.7,1378.52
3107,20-Jun-20,958,1134,1377,12,3168,507.38
3146,15-May-16,4920,1675,3009,12,629.2,1320.46
3184,29-Dec-16,3946,645,2292,12,1426.7,220.57
3197,23-Apr-15,149,4782,3623,12,4676.1,175.56
3206,21-Mar-21,1751,1001,1225,12,4724.5,327.61
3217,19-Nov-21,3701,3908,3210,12,1802.9,866.14
3293,12-Jul-19,1510,2791,1951,12,2652.1,374
3349,27-Dec-20,637,1347,442,12,3138.3,218.94
3357,14-Dec-22,3321,2375,1691,12,515.9,1009.93
3397,10-Nov-21,443,4125,4168,12,1620.3,130.42
3416,18-Dec-16,3106,4468,2417,12,4108.5,354.88
3421,28-Apr-16,4712,3612,2565,12,5432.9,228.8
3428,25-Feb-23,1523,2388,2169,12,4506.7,62.48
3437,21-Feb-17,858,4107,3663,12,2895.2,852.98
3482,01-Dec-22,3692,4510,88,12,4307.6,732.12
3493,01-Mar-24,4933,2834,4300,12,2638.9,313.34
3495,24-Apr-22,2513,1318,713,12,5190.9,866.25
3497,02-Apr-17,1191,4506,3125,12,921.8,368.68
3501,30-Sep-17,4148,2885,4067,12,4342.8,491.7
3516,29-Nov-22,162,3851,1949,12,1875.5,453.95
3519,01-Oct-16,4010,214,2435,12,814,153.62
3586,26-Jan-23,65,2620,2297,12,2539.9,1418.47
3594,02-Nov-20,2844,3619,1088,12,1032.9,527.47
3641,01-Mar-18,4019,4782,298,12,3675.1,206.71
3648,19-Aug-17,4901,1597,4121,12,2274.8,394.97
3650,21-Nov-24,1884,906,3445,12,2640,601.13
3656,07-Dec-21,3547,776,192,12,2339.7,115.9
3673,02-Dec-19,3226,4577,130,12,4253.7,345.58
3689,11-Mar-22,365,3762,111,12,2810.5,551.1
3690,08-Oct-23,4619,2826,2661,12,4945.6,871.79
3692,26-Jan-21,4823,4365,488,12,2497,401.61
3711,20-Jun-17,3650,161,4919,12,4994,1524.29
3714,28-Mar-16,406,1677,3257,12,5493.4,359.37
3734,30-Apr-20,4346,1767,116,12,5252.5,646.79
3765,22-Aug-19,3041,1043,2858,12,2280.3,303.6
3797,09-Aug-23,3978,3612,2415,12,856.9,769.78
3808,26-Jun-17,1598,1027,2494,12,2915,1075.14
3836,20-Oct-19,3383,1063,2830,12,657.8,344.85
3965,19-Apr-16,2432,4270,2100,12,2436.5,347.07
3989,09-Sep-17,3152,2248,1277,12,4194.3,113.74
4014,18-Sep-19,1032,3185,2387,12,1742.4,184.14
4045,22-Oct-22,4576,796,4234,12,672.1,514.7
4048,05-Mar-17,2393,4747,1125,12,4903.8,610.63
4053,25-May-22,4132,384,503,12,4502.3,930.86
4078,15-Dec-22,4852,14,3723,12,1483.9,96.32
4144,01-Nov-16,4795,3218,3981,12,510.4,868.64
4182,30-Jun-22,4636,4524,474,12,1153.9,51.48
4211,26-Mar-20,1070,1626,4276,12,5159,146.8
4212,18-Aug-24,3245,2762,1735,12,5363.6,30.61
4239,06-Dec-23,154,2817,895,12,2929.3,338.25
4269,09-Jan-20,4985,4185,2556,12,5066.6,229.68
4284,23-Aug-24,55,50,3617,12,4555.1,62.87
4292,25-Sep-22,2764,2316,4446,12,1208.9,176.48
4302,05-Jun-18,2275,4279,2445,12,3256,1262.72
4308,08-Nov-15,1731,4755,4389,12,612.7,1454.68
4322,27-Jun-22,3987,247,3883,12,4772.9,1222.38
4344,07-Oct-17,4817,2092,1693,12,4417.6,905.75
4363,24-Apr-22,144,2933,2361,12,1745.7,481.77
4365,21-Nov-21,1175,3329,4557,12,623.7,1488.63
4368,02-Jul-16,3198,1095,1523,12,3789.5,404.27
4413,07-Apr-22,3772,1357,2789,12,2355.1,431.72
4461,27-Mar-21,1754,381,2281,12,390.5,670.3
4464,06-Oct-18,1645,3222,850,12,293.7,360.21
4478,31-May-24,2108,4758,2080,12,289.3,1219.22
4480,08-Dec-18,2558,576,524,12,3080,28.18
4484,23-Mar-17,29,172,4745,12,2690.6,794.75
4499,06-May-18,1434,1501,428,12,4288.9,665.52
4537,03-Jun-16,4661,1048,743,12,2803.9,151.8
4551,19-Dec-23,4763,2951,2944,12,947.1,1427.58
4554,20-Jul-23,2784,1218,2852,12,3327.5,15.55
4570,18-Nov-24,236,4479,3701,12,1774.3,280.5
4596,06-Jun-24,3065,4951,3183,12,2845.7,692.85
4597,06-Mar-18,352,4925,2045,12,1216.6,86.08
4599,20-Jun-15,1015,839,4189,12,2766.5,765.44
4605,03-May-16,4645,4489,2670,12,4063.4,26.57
4630,19-Aug-24,2539,495,4207,12,1991,604.76
4645,12-May-15,4268,4006,3380,12,3492.5,298.45
4675,14-Nov-16,583,216,174,12,4956.6,239.93
4734,28-Jan-17,1242,1364,1169,12,1300.2,1143.12
4762,21-Oct-21,1047,4019,2002,12,5469.2,78.54
4766,06-Mar-20,3907,1110,4652,12,3525.5,338.49
4784,24-Nov-18,2676,3957,3212,12,843.7,436.59
4811,24-Jun-16,381,2548,2168,12,4400,651.38
4816,04-Nov-16,3416,1655,4154,12,5025.9,1089.67
4828,05-Feb-21,2001,2027,1986,12,5359.2,203.05
4829,09-Sep-18,957,1894,1957,12,2357.3,578.95
4854,05-Aug-19,1479,2611,3967,12,2480.5,600.38
4871,13-Mar-17,282,2637,2991,12,3159.2,622.05
4941,27-Jan-24,119,2139,872,12,1852.4,778.47
4946,07-Aug-19,1527,2264,3726,12,4038.1,1232.62
4969,19-Apr-15,1812,4018,1159,12,2753.3,217.44
4998,17-May-18,3859,4213,2208,12,5028.1,1060.88
52,30-Mar-18,4838,487,1208,20,3402.3,650.43
121,09-Oct-16,4080,3933,2809,20,146.3,980.41
166,27-Apr-21,4772,1624,4039,20,3523.3,480.61
182,04-Feb-24,1476,2113,4718,20,1642.3,826.39
196,05-Mar-20,3045,4185,846,20,1167.1,38.19
242,17-Sep-15,2652,3680,2519,20,1062.6,628.32
250,23-Aug-22,192,4466,3537,20,4447.3,76.34
313,31-Aug-20,4448,2949,505,20,3665.2,575.83
350,07-May-16,4659,3599,3899,20,3107.5,245.62
359,21-Sep-24,3953,3194,1641,20,2767.6,200.85
375,02-Feb-21,1081,3061,4829,20,1740.2,353.28
386,18-Feb-24,1951,1930,2752,20,4865.3,799.13
393,28-Feb-18,1406,1986,3516,20,1863.4,586.59
404,11-Jul-18,1385,603,2356,20,4716.8,1036.2
424,24-Jan-18,734,4824,1728,20,5330.6,186.73
453,28-Feb-15,1247,941,4931,20,191.4,1376.45
457,21-Mar-22,3701,1982,4582,20,4291.1,652.21
470,31-Jul-22,3741,865,109,20,5559.4,75.5
479,13-Feb-18,3163,960,2142,20,4453.9,77.44
530,23-Mar-19,1708,2581,704,20,3734.5,434.27
532,03-Jul-16,3336,2939,1995,20,496.1,81.62
609,11-Apr-21,3059,1951,4626,20,1782,887.92
612,12-Mar-24,630,3916,4523,20,5409.8,58.38
613,12-Apr-22,3968,2775,1882,20,1189.1,313.5
630,22-Aug-19,4507,4837,3250,20,4708,1198.71
660,29-May-16,2173,4390,3153,20,1186.9,915.75
720,04-Nov-19,2814,4023,1551,20,1931.6,1168.4
721,07-Jun-18,2363,2591,417,20,3819.2,634.1
723,07-Aug-17,1185,2685,1070,20,4351.6,151.72
724,07-Jun-23,1052,3091,2430,20,1416.8,323.93
733,05-Nov-19,4837,986,4554,20,1521.3,669.43
741,14-May-19,1851,4812,2896,20,3009.6,676.39
750,09-Aug-21,658,3411,2717,20,4570.5,326.61
754,01-Oct-22,117,2433,2430,20,4860.9,376.81
779,20-Dec-19,566,402,4540,20,2400.2,270.4
780,20-Oct-16,4702,1376,1025,20,5459.3,348.06
812,20-Sep-15,1189,506,418,20,2049.3,501.27
829,18-Oct-24,3052,709,3062,20,4885.1,234.69
842,27-Jun-22,3988,1117,3733,20,1747.9,144.65
850,12-Jun-21,4583,2375,4104,20,2455.2,813.12
925,18-Aug-18,2018,3003,3975,20,4087.6,478.91
961,01-Jan-21,1788,2530,2692,20,3395.7,54.05
966,29-Sep-18,2304,3104,367,20,1183.6,537.11
990,07-Sep-24,4309,3800,633,20,3875.3,632.28
1029,24-Jul-17,1463,3659,1222,20,2687.3,542.08
1033,06-Jun-19,3678,4160,2625,20,4284.5,1325.81
1044,16-Jul-16,4701,4827,4461,20,1114.3,885.95
1064,20-Jan-18,4376,3828,4377,20,1339.8,57.68
1073,26-Sep-18,2658,2511,1576,20,3872,215.38
1098,24-Jun-15,2197,390,4099,20,1223.2,1305.3
1120,03-Dec-24,1260,2625,747,20,1079.1,81.49
1123,13-Sep-19,1931,4120,527,20,664.4,880.34
1160,21-Nov-17,3760,2249,653,20,625.9,219.08
1201,08-Sep-17,4165,4083,3424,20,2730.2,372.11
1267,17-Apr-18,1554,471,4643,20,3148.2,1424.97
1272,15-Apr-24,253,924,424,20,537.9,96.79
1357,25-Apr-15,910,68,2770,20,171.6,361.94
1362,17-May-20,4206,2845,4204,20,4645.3,194.96
1386,27-May-16,3959,2117,4634,20,2329.8,613.53
1394,09-Apr-15,2263,3352,300,20,1732.5,867.5
1505,08-Apr-19,3302,4667,971,20,3696,1071.62
1516,17-Nov-20,2080,4624,2714,20,5126,522.32
1524,28-Nov-24,3843,3533,4397,20,1651.1,514.47
1536,28-Oct-22,1408,3860,4723,20,2594.9,604.76
1550,13-Mar-21,496,3141,376,20,2049.3,798.97
1556,20-Jun-17,158,1189,853,20,4307.6,803.92
1571,04-Sep-22,2463,3987,4241,20,4918.1,189.42
1603,06-Jul-19,3253,4601,3822,20,2852.3,768.64
1608,20-Sep-19,1648,3774,2448,20,2572.9,783.09
1612,26-Dec-22,631,4242,4697,20,2318.8,245.39
1652,21-Nov-18,4447,3835,1261,20,4732.2,806.3
1671,26-May-23,4266,1230,759,20,1717.1,1145.39
1691,27-Jun-20,4953,1138,1746,20,2919.4,245.17
1699,21-Jul-18,3252,3750,4214,20,281.6,1024.1
1764,28-Dec-21,3711,145,2042,20,3521.1,546.39
1766,28-May-17,2356,1212,1793,20,2981,1139.89
1799,13-Mar-23,2542,4743,1906,20,1783.1,288.35
1801,30-Oct-20,3663,1205,4769,20,1717.1,594.88
1834,24-Jan-17,2838,758,35,20,387.2,819.13
1837,30-Aug-15,1005,387,844,20,4567.2,72.71
1869,01-Apr-24,4864,1733,980,20,2207.7,145.6
1880,23-Apr-24,4892,379,220,20,4001.8,982.21
1900,11-Feb-20,2908,3637,2583,20,5307.5,777.7
1903,08-Apr-18,4891,2704,3128,20,4492.4,381.57
1927,01-Aug-20,977,4836,3607,20,1691.8,571.1
1932,26-Jun-24,2626,2595,3152,20,2114.2,753.06
1933,23-May-21,2127,1968,2022,20,4329.6,448.24
1946,18-Oct-20,3298,4496,3480,20,3990.8,114.51
1964,16-Apr-15,1414,3112,2715,20,5560.5,492.18
2073,02-Mar-16,1316,2622,4923,20,3374.8,68.82
2094,31-Jan-23,978,570,2558,20,798.6,1229.84
2097,12-Nov-19,4847,4365,3943,20,2032.8,181.23
2102,13-Jul-18,1884,4560,4993,20,1026.3,607.46
2170,26-Jun-15,1059,1635,1329,20,4062.3,600.07
2192,02-Oct-19,4826,4286,4038,20,4666.2,1013.5
2218,18-Mar-18,4153,2757,843,20,1536.7,146.72
2236,01-Nov-16,2693,2922,1114,20,5259.1,932.71
2253,19-Sep-20,4914,912,2714,20,2093.3,112.29
2274,16-Sep-20,4366,1960,4835,20,4019.4,1102.33
2276,09-Aug-19,4656,1324,2094,20,2165.9,507.94
2287,06-Jul-15,3454,1588,549,20,3965.5,22.18
2291,14-Jun-19,2411,2805,1021,20,5068.8,623.57
2349,10-Feb-16,4003,946,4362,20,200.2,57.13
2359,27-Mar-17,3686,2089,1918,20,641.3,245.99
2384,18-Apr-24,1594,83,2884,20,3864.3,118.54
2390,05-Feb-19,4458,3044,2176,20,204.6,937.78
2391,01-Jul-20,1782,4412,731,20,202.4,1012.73
2431,31-May-20,3713,3969,1292,20,2935.9,168.67
2437,28-Aug-18,3563,4982,4689,20,2383.7,211.46
2443,14-Jun-20,116,2666,4236,20,971.3,604.73
2458,25-May-20,1935,1661,309,20,2843.5,698.98
2483,11-Jun-24,2530,417,568,20,501.6,1084.38
2509,21-May-16,4946,2963,4974,20,3265.9,143.22
2516,13-Nov-21,2545,3136,3803,20,3592.6,791.76
2539,09-Nov-19,2139,1034,330,20,1776.5,1041.03
2555,27-Mar-20,3533,1181,4224,20,3275.8,527.91
2585,01-Nov-16,109,2940,2608,20,4622.2,138.42
2631,10-Oct-16,7,1320,4751,20,3964.4,512.31
2634,03-Oct-15,2493,4070,1031,20,2687.3,85.7
2640,14-Mar-21,1257,2960,1728,20,5207.4,654.19
2652,28-Sep-24,4850,3720,3505,20,1463,99.79
2720,30-Jul-19,130,4281,1039,20,880,217.14
2768,25-Feb-21,4093,4473,4174,20,1645.6,801.72
2784,04-Jun-19,3221,3209,4628,20,5061.1,261.54
2820,04-May-17,2134,4182,1597,20,290.4,157.85
2836,13-Sep-16,4392,3335,788,20,4428.6,364.83
2837,09-Nov-20,3413,80,956,20,2400.2,329.04
2846,24-Oct-19,2293,1201,1892,20,2336.4,1164.01
2853,14-Oct-19,1659,1377,653,20,4041.4,858.11
2881,01-May-19,1501,4729,3777,20,3608,365.38
2884,19-Jun-15,2566,3419,130,20,2533.3,232.23
2980,30-Jul-17,741,4135,3656,20,2500.3,846.52
2990,09-Mar-19,3982,388,230,20,2824.8,575.96
3018,09-Apr-20,1177,1933,41,20,5386.7,785.84
3069,30-Mar-19,3387,1058,338,20,3040.4,504.93
3147,01-Apr-20,1992,934,709,20,689.7,592.02
3151,24-Apr-22,2931,2680,2039,20,2581.7,938.3
3175,26-Sep-24,183,360,2413,20,540.1,698.94
3196,12-Sep-20,324,2533,1730,20,5439.5,900.93
3212,02-Apr-16,2902,4116,420,20,5547.3,1144.14
3229,30-Nov-20,2991,3901,2542,20,2873.2,639.25
3241,25-Jul-19,2409,808,2994,20,1739.1,154
3298,28-Jun-16,4420,4470,1054,20,5401,332.31
3305,09-Sep-22,139,4338,1481,20,3480.4,376.42
3311,06-Jan-20,368,3448,2244,20,3773,622.25
3328,12-Jul-21,177,442,4540,20,4800.4,129.36
3351,19-Jan-20,2526,1262,415,20,1399.2,138.45
3429,30-Apr-15,2936,3808,1401,20,2908.4,972.03
3445,19-May-15,4974,4563,2203,20,1158.3,1266.69
3448,04-Nov-20,2557,4855,1506,20,2015.2,116.4
3463,12-Feb-15,3594,3382,3249,20,5137,154
3477,24-Jul-22,4740,2181,3806,20,5450.5,619.48
3483,20-May-15,4045,1068,3642,20,137.5,142.43
3526,14-Jul-23,1325,235,1409,20,2011.9,338.92
3554,26-Jun-15,362,4416,1054,20,3235.1,707.17
3566,13-Sep-17,421,1405,4164,20,5313,143
3579,28-Feb-20,2592,777,2629,20,3674,120.74
3623,27-Jun-21,2635,1129,4312,20,5095.2,122.65
3626,12-Aug-22,1000,877,4016,20,4181.1,458.46
3654,23-Jun-19,466,4243,256,20,3771.9,1239.7
3679,20-May-20,2459,4985,3242,20,3817,628.32
3687,27-Sep-23,2913,1281,4495,20,1336.5,649.42
3701,03-Feb-18,1766,918,1910,20,117.7,1320.76
3739,19-Nov-19,4891,1639,4257,20,1464.1,193.62
3753,24-Nov-24,3529,3529,4125,20,2491.5,352.55
3759,27-Jun-23,4630,2655,1411,20,1311.2,73.26
3761,20-Sep-24,3507,3639,575,20,196.9,127.05
3769,04-Apr-15,967,2440,323,20,2521.2,42.81
3841,04-Oct-21,1896,4708,3821,20,4319.7,923.22
3847,17-Jan-17,865,1333,584,20,584.1,448.25
3863,23-Jul-22,2821,1843,3673,20,2451.9,500.79
3898,15-Sep-23,1711,1008,2887,20,3521.1,253.4
3904,29-Oct-22,141,2862,1513,20,3148.2,188.1
3923,22-Mar-17,3267,2064,3537,20,154,375.87
3952,03-Feb-18,4111,4508,4832,20,3461.7,536.53
3957,02-Oct-22,2249,1049,675,20,5019.3,176.42
3975,30-Jan-15,1185,589,2348,20,5173.3,221.76
3981,14-Nov-16,4617,3118,1220,20,1862.3,120.84
4017,21-Feb-19,2876,4452,4459,20,4815.8,226.05
4026,08-Jan-19,3037,1450,4264,20,188.1,679.46
4033,12-Sep-17,1997,188,2659,20,2618,559.24
4056,26-Mar-16,3101,2548,4932,20,633.6,364.72
4060,09-Apr-19,611,2048,3471,20,5413.1,343.75
4079,28-Nov-21,3755,1126,3223,20,3985.3,71.27
4129,24-Jul-24,4107,3666,525,20,2599.3,128.3
4151,24-Aug-19,379,772,4745,20,2219.8,333.05
4161,06-Aug-15,3313,4648,3537,20,4964.3,848.76
4172,08-Sep-19,4617,4866,3161,20,4406.6,124.12
4186,03-Feb-24,4794,4627,484,20,3856.6,703.93
4214,23-May-16,2758,3587,4306,20,3110.8,460.85
4235,05-May-18,3054,1433,839,20,264,184.8
4249,25-Mar-17,1049,2110,715,20,1295.8,887.69
4271,06-Aug-17,1863,4341,4618,20,3374.8,749.1
4293,13-Apr-20,3405,134,2719,20,4859.8,1084.4
4312,30-Mar-24,1176,3269,4128,20,2598.2,92.73
4320,14-Apr-16,1145,4918,2786,20,3878.6,211.02
4326,24-Mar-21,2641,2032,4223,20,4856.5,551.5
4343,19-Aug-18,483,1743,4108,20,1068.1,553.45
4369,08-Jan-20,489,4186,2494,20,4351.6,524.38
4383,30-Sep-23,271,3534,1188,20,3743.3,1283.74
4390,22-Feb-24,762,1066,4434,20,4853.2,145.15
4392,01-Oct-19,360,4017,2402,20,364.1,779.96
4423,30-Sep-22,1715,4156,2846,20,375.1,778.25
4439,18-Dec-15,1678,2067,1261,20,1171.5,70.07
4450,21-Oct-17,3250,493,476,20,922.9,175.82
4493,05-Dec-18,2654,1528,1136,20,3456.2,685.08
4497,28-Aug-22,3884,1813,2222,20,4640.9,301.16
4588,15-Aug-16,4621,2102,4111,20,1041.7,361.68
4590,04-Jan-22,2580,1064,817,20,2571.8,1358.5
4600,15-Oct-23,2911,3170,921,20,2593.8,244.24
4612,03-Mar-21,2296,2459,1788,20,1588.4,492.65
4623,20-Oct-15,2530,2949,1865,20,2432.1,849.55
4628,22-Jan-19,4945,3199,3367,20,4574.9,714.98
4641,12-Apr-22,350,4561,2269,20,4329.6,858.03
4649,08-Jan-22,4469,3858,1052,20,2004.2,907.26
4668,30-Jul-17,791,4607,3429,20,2676.3,370.13
4670,05-Sep-19,2728,1201,40,20,4536.4,430.65
4682,04-Nov-17,3132,660,4303,20,3078.9,738.94
4686,17-Nov-19,389,2941,2440,20,3533.2,454.61
4699,05-Nov-24,2760,510,4278,20,2631.2,1202.85
4700,15-Jan-15,1684,1127,114,20,798.6,724.42
4709,25-Jul-18,3673,1511,2826,20,2143.9,429.79
4741,23-Apr-18,4311,3660,4036,20,430.1,333.76
4761,15-Dec-18,754,2688,2019,20,4336.2,328.63
4771,11-Jul-16,1078,2562,3134,20,4639.8,237.6
4822,24-Jul-16,4386,2566,2931,20,1069.2,441.41
4860,03-Oct-20,4723,1833,2176,20,5574.8,267.97
4876,15-Aug-16,1818,27,1889,20,1365.1,1403.97
4896,31-Dec-15,1257,3440,139,20,3037.1,84.22
4927,17-Feb-23,4387,401,2450,20,2355.1,1584.66
4929,14-Dec-18,794,1432,4460,20,2921.6,307.45
4930,24-Dec-19,4283,4767,1661,20,2025.1,1323.17
4968,16-Oct-24,2739,1898,2939,20,5474.7,581.86
15,25-Mar-21,3065,304,3936,8,284.9,179.69
53,24-Dec-15,3931,2529,2601,8,1998.7,415.18
70,01-Jan-15,2515,1878,4390,8,4094.2,493.49
71,28-Feb-16,3098,4166,2287,8,860.2,850.77
107,21-Jan-22,3799,1931,880,8,4800.4,882.19
140,03-May-16,4320,2307,4378,8,3760.9,1114.11
151,21-Jun-15,4334,3479,3892,8,4886.2,510.18
164,28-Dec-17,173,3059,976,8,4835.6,1002.38
180,08-Apr-16,378,179,1052,8,3028.3,464.04
217,10-Nov-24,2634,1104,1323,8,5492.3,103.03
229,23-Aug-24,2574,471,2132,8,1098.9,827.6
295,21-Jul-22,334,359,1646,8,1563.1,889.61
310,04-Aug-20,4744,1380,1082,8,532.4,56.93
324,07-May-22,1214,2000,4132,8,4805.9,128.56
347,01-Oct-23,2157,3425,4377,8,508.2,955.24
371,03-Jan-18,2436,529,256,8,5435.1,747.59
385,07-Apr-16,1436,2991,3086,8,3590.4,723.18
390,16-Jun-19,4437,1187,2243,8,1967.9,618.05
397,01-Jul-20,3192,4219,3579,8,2978.8,664.22
421,05-Jan-20,2901,2374,3478,8,2889.7,983.92
510,25-Feb-22,1440,144,1423,8,2107.6,670.26
561,23-Oct-19,2218,3692,3351,8,2102.1,768.46
567,24-Aug-22,2422,218,3154,8,4892.8,885.1
574,03-Nov-22,1554,213,2921,8,3798.3,382.54
611,01-Dec-16,3450,2996,3679,8,5440.6,689.22
642,21-Jun-19,1517,4593,288,8,859.1,451.02
647,24-Apr-19,361,767,3284,8,2130.7,178.7
662,01-Dec-21,207,4343,4859,8,1712.7,300.32
665,30-Aug-17,3547,2924,4583,8,1272.7,149.31
670,28-Oct-17,3977,815,3972,8,3325.3,25.52
778,20-Aug-19,1730,2186,3386,8,5134.8,178.86
781,09-Dec-20,2473,30,3514,8,2280.3,648.36
792,17-Dec-23,901,3656,635,8,5024.8,385.88
816,08-Oct-18,4168,1491,2633,8,3416.6,780.55
831,22-Sep-18,4967,1765,1895,8,545.6,359.5
837,18-Oct-18,4747,1080,1519,8,1570.8,59.98
852,12-Jun-19,2833,3238,1468,8,1802.9,943.87
884,15-Jul-22,3302,4188,4285,8,1842.5,1124.64
904,15-Dec-22,2773,462,41,8,623.7,318.95
916,28-Oct-20,3522,4688,210,8,1212.2,1036.54
923,03-Aug-21,275,210,4082,8,1261.7,226.82
937,08-Oct-22,1427,3351,2682,8,5407.6,358.4
996,24-Feb-19,651,1988,911,8,2574,311.45
1010,09-May-15,49,4911,488,8,2604.8,494.56
1019,25-May-20,4376,4137,637,8,875.6,441.34
1028,03-Jul-21,1919,1559,4371,8,1821.6,521.13
1031,23-Jun-21,4749,3853,3266,8,1848,395.82
1105,01-Sep-22,2500,2410,4920,8,3476,178.4
1166,18-Apr-20,1790,4952,51,8,3302.2,397.32
1174,19-Jul-22,1971,4165,2306,8,806.3,314.48
1179,29-Sep-23,3869,755,3141,8,5047.9,435.88
1190,12-Sep-19,985,4336,2578,8,3537.6,482.43
1208,17-Mar-16,65,704,569,8,4745.4,326.34
1239,14-Feb-21,3,2797,1219,8,2940.3,978.41
1285,16-Dec-20,4898,2623,2143,8,4710.2,74.36
1318,10-Feb-17,2271,4360,690,8,1049.4,224.37
1319,27-May-16,1760,2334,2922,8,2373.8,1075.77
1364,01-Jan-15,4417,4170,3834,8,2843.5,810.13
1383,28-Aug-16,4885,2707,3479,8,2193.4,1550.16
1396,04-Jan-19,1596,4090,4712,8,2729.1,846.87
1426,03-May-17,4471,1068,592,8,954.8,95.24
1442,15-Apr-23,2909,1206,4519,8,2777.5,59.29
1518,03-Dec-17,566,2337,2250,8,4210.8,369.86
1565,12-Jan-21,755,36,698,8,509.3,684.86
1596,06-Oct-24,2705,4707,457,8,272.8,683.54
1607,21-Feb-19,2881,1126,4800,8,1637.9,168.3
1617,30-Nov-24,2599,3837,4573,8,3925.9,486.2
1639,09-Dec-15,659,1517,1343,8,3589.3,1030.98
1664,07-Feb-16,1772,1751,1853,8,5496.7,1297
1670,24-Aug-23,2059,1365,2628,8,3645.4,385.53
1688,30-Oct-17,170,3725,3072,8,4508.9,388.59
1704,26-Aug-17,2268,3033,99,8,5153.5,457.38
1711,20-Jan-15,1339,87,3958,8,5401,266.44
1731,09-Feb-24,791,2221,4715,8,1917.3,824.77
1760,12-Jun-22,4433,2736,1787,8,1441,359.19
1768,02-Feb-23,1981,1628,1996,8,5226.1,202.52
1779,10-Jan-18,4649,3739,1802,8,404.8,679.01
1780,18-Nov-23,665,3561,2529,8,2757.7,683.85
1805,02-May-18,4177,1355,4007,8,2786.3,867.09
1816,25-Jun-16,2879,2749,4681,8,2072.4,1095.25
1835,11-Mar-16,4449,291,3132,8,2157.1,671.75
1887,20-Oct-21,3728,2859,1560,8,1710.5,98.67
1904,19-Dec-22,2391,2653,764,8,5179.9,241.16
1916,10-Nov-16,2732,2825,69,8,4418.7,202.57
1920,02-Jul-24,3756,495,1763,8,5475.8,1285.57
1922,21-May-17,479,3860,449,8,3039.3,232.85
1930,07-Sep-16,4294,4180,2178,8,4159.1,220.08
1981,29-Apr-18,4890,3234,95,8,1276,1197.2
1996,22-Feb-22,4921,1889,2816,8,1566.4,188.43
2026,16-Apr-17,2657,1466,4903,8,3308.8,904.05
2061,18-Dec-20,2617,837,131,8,631.4,1288.14
2107,04-Apr-24,4938,3835,986,8,4844.4,486.2
2127,17-Dec-16,3720,4821,3730,8,1987.7,1382.7
2154,02-Dec-17,2546,714,4796,8,2160.4,1030.26
2180,25-May-15,106,2987,676,8,853.6,782.17
2188,01-Aug-24,2064,768,2913,8,1567.5,317.33
2228,01-Mar-24,1767,1658,4776,8,4899.4,522.39
2240,04-Jun-17,2945,3277,3037,8,2305.6,208.01
2243,02-Jul-17,2123,4352,3486,8,2624.6,683.54
2246,19-Apr-19,4749,1469,4707,8,161.7,563.35
2270,27-Jul-15,2804,1372,3791,8,1406.9,988.81
2278,16-Mar-15,3377,4850,3297,8,3126.2,909.91
